ATM_ID,Location,Latitude,Longitude,Area_Type,City,Monthly_Transactions,Avg_Withdrawal_Amount,ATM_Status,Last_Used_Days_Ago
ATM05643,Hadapsar,18.5089,73.9235,Residential,Pune,1219,1636,Active,56
ATM05644,Hadapsar,18.5089,73.9235,Mixed,Pune,924,2579,Active,22
ATM05645,Kothrud,18.5074,73.8077,Mixed,Pune,161,2151,Active,13
ATM05646,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,3579,Active,9
ATM05647,Aundh,18.5579,73.8077,IT Hub,Pune,1045,2894,Active,6
ATM05648,Shivaji Nagar,18.53,73.85,IT Hub,Pune,2550,3706,Active,3
ATM05649,Shivaji Nagar,18.53,73.85,Mixed,Pune,1411,2622,Active,20
ATM05650,Swargate,18.5018,73.8636,Mixed,Pune,4298,3268,Active,5
ATM05651,Viman Nagar,18.5679,73.9143,Mixed,Pune,2837,3189,Active,2
ATM05652,Yerwada,18.5626,73.877,Commercial,Pune,2612,3906,Active,48
ATM05653,Kothrud,18.5074,73.8077,IT Hub,Pune,2514,4439,Active,2
ATM05654,Hadapsar,18.5089,73.9235,Commercial,Pune,2569,2769,Active,15
ATM05655,Yerwada,18.5626,73.877,Residential,Pune,3222,2657,Active,10
ATM05656,Hinjewadi,18.5911,73.7389,Residential,Pune,1855,3049,Active,5
ATM05657,Camp,18.5167,73.8567,Mixed,Pune,1547,4599,Active,76
ATM05658,Shivaji Nagar,18.53,73.85,IT Hub,Pune,3340,3848,Active,16
ATM05659,Yerwada,18.5626,73.877,IT Hub,Pune,98,3194,Active,4
ATM05660,Kothrud,18.5074,73.8077,Mixed,Pune,3813,2885,Active,6
ATM05661,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1293,3103,Active,36
ATM05662,Swargate,18.5018,73.8636,Residential,Pune,911,3780,Active,122
ATM05663,Yerwada,18.5626,73.877,Residential,Pune,689,3971,Active,41
ATM05664,Hadapsar,18.5089,73.9235,IT Hub,Pune,0,2629,Active,3
ATM05665,Camp,18.5167,73.8567,Mixed,Pune,1539,2284,Active,71
ATM05666,Baner,18.559,73.7862,Residential,Pune,0,2687,Active,10
ATM05667,Viman Nagar,18.5679,73.9143,Mixed,Pune,1814,2617,Active,8
ATM05668,Kothrud,18.5074,73.8077,Residential,Pune,0,3220,Active,12
ATM05669,Aundh,18.5579,73.8077,Residential,Pune,1873,2019,Active,53
ATM05670,Viman Nagar,18.5679,73.9143,Residential,Pune,0,1679,Active,13
ATM05671,Shivaji Nagar,18.53,73.85,Residential,Pune,0,2717,Active,11
ATM05672,Viman Nagar,18.5679,73.9143,Commercial,Pune,2178,1988,Active,46
ATM05673,Baner,18.559,73.7862,IT Hub,Pune,0,2924,Active,19
ATM05674,Hadapsar,18.5089,73.9235,IT Hub,Pune,333,3529,Active,4
ATM05675,Yerwada,18.5626,73.877,Residential,Pune,2092,2284,Active,60
ATM05676,Baner,18.559,73.7862,Mixed,Pune,0,3041,Active,17
ATM05677,Camp,18.5167,73.8567,Commercial,Pune,0,2849,Active,33
ATM05678,Hinjewadi,18.5911,73.7389,Commercial,Pune,881,3174,Active,25
ATM05679,Yerwada,18.5626,73.877,Commercial,Pune,1452,3106,Active,15
ATM05680,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2306,2827,Active,4
ATM05681,Aundh,18.5579,73.8077,Residential,Pune,0,3323,Active,13
ATM05682,Yerwada,18.5626,73.877,Commercial,Pune,1731,3423,Active,63
ATM05683,Shivaji Nagar,18.53,73.85,Commercial,Pune,1637,4077,Active,12
ATM05684,Hadapsar,18.5089,73.9235,Mixed,Pune,0,2860,Active,16
ATM05685,Viman Nagar,18.5679,73.9143,Commercial,Pune,642,3437,Active,9
ATM05686,Kothrud,18.5074,73.8077,IT Hub,Pune,0,2369,Active,45
ATM05687,Kothrud,18.5074,73.8077,IT Hub,Pune,1840,1553,Active,45
ATM05688,Kothrud,18.5074,73.8077,IT Hub,Pune,1962,3763,Active,25
ATM05689,Yerwada,18.5626,73.877,Residential,Pune,450,1997,Active,2
ATM05690,Viman Nagar,18.5679,73.9143,Commercial,Pune,278,2723,Active,18
ATM05691,Shivaji Nagar,18.53,73.85,IT Hub,Pune,3544,2566,Active,2
ATM05692,Yerwada,18.5626,73.877,Commercial,Pune,1189,3784,Active,59
ATM05693,Aundh,18.5579,73.8077,IT Hub,Pune,0,940,Active,4
ATM05694,Viman Nagar,18.5679,73.9143,Mixed,Pune,2044,2768,Active,110
ATM05695,Kothrud,18.5074,73.8077,Mixed,Pune,0,4111,Active,0
ATM05696,Shivaji Nagar,18.53,73.85,Residential,Pune,0,4015,Active,36
ATM05697,Swargate,18.5018,73.8636,IT Hub,Pune,2889,2773,Active,32
ATM05698,Swargate,18.5018,73.8636,Mixed,Pune,0,2181,Active,14
ATM05699,Viman Nagar,18.5679,73.9143,Residential,Pune,1515,1723,Active,4
ATM05700,Camp,18.5167,73.8567,IT Hub,Pune,1453,3174,Active,67
ATM05701,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,2322,Active,73
ATM05702,Shivaji Nagar,18.53,73.85,Commercial,Pune,1948,3294,Active,2
ATM05703,Swargate,18.5018,73.8636,Mixed,Pune,0,1984,Active,5
ATM05704,Baner,18.559,73.7862,Commercial,Pune,292,3441,Active,0
ATM05705,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1256,3214,Active,3
ATM05706,Kothrud,18.5074,73.8077,Residential,Pune,0,1772,Active,6
ATM05707,Swargate,18.5018,73.8636,Mixed,Pune,2532,3108,Active,18
ATM05708,Hinjewadi,18.5911,73.7389,Commercial,Pune,761,2951,Active,38
ATM05709,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2340,2492,Active,0
ATM05710,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,2657,Active,14
ATM05711,Camp,18.5167,73.8567,Mixed,Pune,505,3298,Active,11
ATM05712,Yerwada,18.5626,73.877,IT Hub,Pune,3642,2489,Active,36
ATM05713,Kothrud,18.5074,73.8077,Mixed,Pune,4160,2681,Active,6
ATM05714,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,4601,Active,56
ATM05715,Shivaji Nagar,18.53,73.85,Mixed,Pune,367,4362,Active,15
ATM05716,Yerwada,18.5626,73.877,Mixed,Pune,918,3383,Active,5
ATM05717,Baner,18.559,73.7862,Mixed,Pune,0,3375,Active,14
ATM05718,Aundh,18.5579,73.8077,Commercial,Pune,0,2711,Active,1
ATM05719,Viman Nagar,18.5679,73.9143,IT Hub,Pune,824,4528,Active,47
ATM05720,Kothrud,18.5074,73.8077,Commercial,Pune,205,3681,Active,2
ATM05721,Shivaji Nagar,18.53,73.85,Commercial,Pune,1159,1361,Active,38
ATM05722,Camp,18.5167,73.8567,Mixed,Pune,503,3506,Active,3
ATM05723,Baner,18.559,73.7862,Mixed,Pune,2627,893,Active,1
ATM05724,Shivaji Nagar,18.53,73.85,Commercial,Pune,465,3688,Active,4
ATM05725,Kothrud,18.5074,73.8077,Residential,Pune,1623,2691,Active,0
ATM05726,Viman Nagar,18.5679,73.9143,Residential,Pune,1699,2372,Active,5
ATM05727,Camp,18.5167,73.8567,Mixed,Pune,0,3172,Active,6
ATM05728,Viman Nagar,18.5679,73.9143,IT Hub,Pune,743,2620,Active,13
ATM05729,Aundh,18.5579,73.8077,Mixed,Pune,2930,2561,Active,52
ATM05730,Shivaji Nagar,18.53,73.85,Commercial,Pune,1692,1243,Active,0
ATM05731,Camp,18.5167,73.8567,Mixed,Pune,1764,2994,Active,65
ATM05732,Aundh,18.5579,73.8077,Residential,Pune,773,2425,Active,27
ATM05733,Hadapsar,18.5089,73.9235,Residential,Pune,3274,1903,Active,10
ATM05734,Hadapsar,18.5089,73.9235,Mixed,Pune,588,3189,Active,19
ATM05735,Hadapsar,18.5089,73.9235,Residential,Pune,1478,3815,Active,3
ATM05736,Hadapsar,18.5089,73.9235,Commercial,Pune,1914,2768,Active,47
ATM05737,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1562,2534,Active,42
ATM05738,Kothrud,18.5074,73.8077,Residential,Pune,3696,1807,Active,21
ATM05739,Yerwada,18.5626,73.877,Residential,Pune,437,3383,Active,0
ATM05740,Aundh,18.5579,73.8077,Commercial,Pune,1419,3111,Active,21
ATM05741,Kothrud,18.5074,73.8077,IT Hub,Pune,0,2046,Active,10
ATM05742,Baner,18.559,73.7862,IT Hub,Pune,0,3265,Active,8
ATM05743,Camp,18.5167,73.8567,IT Hub,Pune,1242,4037,Active,16
ATM05744,Swargate,18.5018,73.8636,Residential,Pune,1286,1847,Active,4
ATM05745,Swargate,18.5018,73.8636,Mixed,Pune,273,3131,Active,62
ATM05746,Camp,18.5167,73.8567,IT Hub,Pune,4164,3535,Active,12
ATM05747,Viman Nagar,18.5679,73.9143,Residential,Pune,1549,2727,Active,7
ATM05748,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,4473,Active,30
ATM05749,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2837,Active,66
ATM05750,Shivaji Nagar,18.53,73.85,Commercial,Pune,1386,3728,Active,0
ATM05751,Kothrud,18.5074,73.8077,Mixed,Pune,2739,2953,Active,53
ATM05752,Swargate,18.5018,73.8636,Mixed,Pune,3414,4346,Active,22
ATM05753,Aundh,18.5579,73.8077,IT Hub,Pune,1923,2488,Active,13
ATM05754,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,2186,Active,6
ATM05755,Baner,18.559,73.7862,Residential,Pune,0,1181,Active,21
ATM05756,Hadapsar,18.5089,73.9235,Mixed,Pune,1279,3019,Active,70
ATM05757,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1121,3386,Active,24
ATM05758,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1524,2468,Active,56
ATM05759,Kothrud,18.5074,73.8077,IT Hub,Pune,0,3670,Active,18
ATM05760,Baner,18.559,73.7862,Mixed,Pune,2140,1283,Active,21
ATM05761,Swargate,18.5018,73.8636,Commercial,Pune,905,4697,Active,17
ATM05762,Yerwada,18.5626,73.877,IT Hub,Pune,0,1847,Active,15
ATM05763,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,1496,Active,29
ATM05764,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,1852,Active,78
ATM05765,Yerwada,18.5626,73.877,Mixed,Pune,559,3823,Active,47
ATM05766,Aundh,18.5579,73.8077,Commercial,Pune,1165,1618,Active,11
ATM05767,Yerwada,18.5626,73.877,Residential,Pune,2346,3199,Active,1
ATM05768,Camp,18.5167,73.8567,Residential,Pune,1441,2143,Active,0
ATM05769,Viman Nagar,18.5679,73.9143,IT Hub,Pune,969,2326,Active,14
ATM05770,Camp,18.5167,73.8567,Residential,Pune,0,3646,Active,8
ATM05771,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1551,1062,Active,59
ATM05772,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1415,2679,Active,1
ATM05773,Hadapsar,18.5089,73.9235,Commercial,Pune,997,3377,Active,1
ATM05774,Yerwada,18.5626,73.877,Residential,Pune,1604,1962,Active,1
ATM05775,Shivaji Nagar,18.53,73.85,Mixed,Pune,3356,3820,Active,75
ATM05776,Baner,18.559,73.7862,IT Hub,Pune,3099,4157,Active,6
ATM05777,Yerwada,18.5626,73.877,Commercial,Pune,1105,2446,Active,2
ATM05778,Swargate,18.5018,73.8636,IT Hub,Pune,3124,2077,Active,54
ATM05779,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1069,1552,Active,8
ATM05780,Swargate,18.5018,73.8636,Mixed,Pune,752,3707,Active,31
ATM05781,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,2757,Active,2
ATM05782,Swargate,18.5018,73.8636,Commercial,Pune,1192,3698,Active,9
ATM05783,Baner,18.559,73.7862,Residential,Pune,4233,2548,Active,44
ATM05784,Camp,18.5167,73.8567,Commercial,Pune,0,2693,Active,41
ATM05785,Baner,18.559,73.7862,IT Hub,Pune,0,3868,Active,51
ATM05786,Swargate,18.5018,73.8636,IT Hub,Pune,1122,2485,Active,39
ATM05787,Kothrud,18.5074,73.8077,Commercial,Pune,598,2426,Active,0
ATM05788,Swargate,18.5018,73.8636,Mixed,Pune,3261,1078,Active,41
ATM05789,Hinjewadi,18.5911,73.7389,Mixed,Pune,1409,2801,Active,65
ATM05790,Aundh,18.5579,73.8077,Residential,Pune,3965,2015,Active,8
ATM05791,Kothrud,18.5074,73.8077,IT Hub,Pune,0,1604,Active,17
ATM05792,Hadapsar,18.5089,73.9235,Residential,Pune,0,1258,Active,72
ATM05793,Swargate,18.5018,73.8636,IT Hub,Pune,942,2338,Active,77
ATM05794,Kothrud,18.5074,73.8077,Residential,Pune,0,2831,Active,25
ATM05795,Swargate,18.5018,73.8636,Mixed,Pune,0,3055,Active,47
ATM05796,Camp,18.5167,73.8567,Residential,Pune,0,2307,Active,12
ATM05797,Viman Nagar,18.5679,73.9143,Residential,Pune,0,3135,Active,4
ATM05798,Baner,18.559,73.7862,Residential,Pune,1655,3022,Active,49
ATM05799,Yerwada,18.5626,73.877,Commercial,Pune,0,3943,Active,32
ATM05800,Hinjewadi,18.5911,73.7389,Residential,Pune,384,1595,Active,7
ATM05801,Camp,18.5167,73.8567,Mixed,Pune,0,3738,Active,7
ATM05802,Swargate,18.5018,73.8636,Commercial,Pune,2919,4376,Active,2
ATM05803,Aundh,18.5579,73.8077,IT Hub,Pune,975,2677,Active,90
ATM05804,Shivaji Nagar,18.53,73.85,Residential,Pune,0,3778,Active,6
ATM05805,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,1991,Active,29
ATM05806,Kothrud,18.5074,73.8077,Mixed,Pune,1121,4103,Active,10
ATM05807,Shivaji Nagar,18.53,73.85,Residential,Pune,117,2565,Active,20
ATM05808,Camp,18.5167,73.8567,IT Hub,Pune,0,2037,Active,56
ATM05809,Hadapsar,18.5089,73.9235,Commercial,Pune,0,2024,Active,11
ATM05810,Yerwada,18.5626,73.877,Mixed,Pune,2169,2702,Active,75
ATM05811,Baner,18.559,73.7862,Residential,Pune,928,4125,Active,41
ATM05812,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,3830,Active,43
ATM05813,Yerwada,18.5626,73.877,Commercial,Pune,477,3194,Active,0
ATM05814,Swargate,18.5018,73.8636,Residential,Pune,0,3508,Active,44
ATM05815,Hinjewadi,18.5911,73.7389,Mixed,Pune,2224,1034,Active,2
ATM05816,Hinjewadi,18.5911,73.7389,Commercial,Pune,225,2490,Active,20
ATM05817,Aundh,18.5579,73.8077,Mixed,Pune,1399,1880,Active,19
ATM05818,Camp,18.5167,73.8567,Commercial,Pune,0,4600,Active,61
ATM05819,Hinjewadi,18.5911,73.7389,Mixed,Pune,2564,1557,Active,5
ATM05820,Aundh,18.5579,73.8077,Commercial,Pune,957,2915,Active,21
ATM05821,Viman Nagar,18.5679,73.9143,Commercial,Pune,73,3027,Active,13
ATM05822,Hadapsar,18.5089,73.9235,IT Hub,Pune,1141,3593,Active,13
ATM05823,Camp,18.5167,73.8567,IT Hub,Pune,803,2488,Active,5
ATM05824,Hadapsar,18.5089,73.9235,Commercial,Pune,1411,2942,Active,5
ATM05825,Camp,18.5167,73.8567,Mixed,Pune,3516,3179,Active,56
ATM05826,Swargate,18.5018,73.8636,IT Hub,Pune,0,2329,Active,7
ATM05827,Yerwada,18.5626,73.877,Commercial,Pune,1258,4021,Active,0
ATM05828,Hadapsar,18.5089,73.9235,Mixed,Pune,1274,2465,Active,27
ATM05829,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,2879,Active,2
ATM05830,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,4287,Active,122
ATM05831,Aundh,18.5579,73.8077,Commercial,Pune,2692,2279,Active,50
ATM05832,Kothrud,18.5074,73.8077,IT Hub,Pune,798,2370,Active,57
ATM05833,Viman Nagar,18.5679,73.9143,IT Hub,Pune,493,1456,Active,30
ATM05834,Yerwada,18.5626,73.877,Residential,Pune,520,3065,Active,5
ATM05835,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1216,2006,Active,30
ATM05836,Aundh,18.5579,73.8077,Residential,Pune,2414,3524,Active,12
ATM05837,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2035,3057,Active,46
ATM05838,Viman Nagar,18.5679,73.9143,Mixed,Pune,1881,2873,Active,3
ATM05839,Kothrud,18.5074,73.8077,Mixed,Pune,931,2389,Active,30
ATM05840,Kothrud,18.5074,73.8077,Mixed,Pune,1970,3380,Active,36
ATM05841,Aundh,18.5579,73.8077,Mixed,Pune,1263,3527,Active,41
ATM05842,Viman Nagar,18.5679,73.9143,Mixed,Pune,979,2829,Active,17
ATM05843,Hadapsar,18.5089,73.9235,Mixed,Pune,0,3572,Active,39
ATM05844,Hadapsar,18.5089,73.9235,Commercial,Pune,1950,3029,Active,2
ATM05845,Kothrud,18.5074,73.8077,Mixed,Pune,0,3418,Active,11
ATM05846,Camp,18.5167,73.8567,Commercial,Pune,3933,3271,Active,161
ATM05847,Kothrud,18.5074,73.8077,Commercial,Pune,2301,3100,Active,90
ATM05848,Hadapsar,18.5089,73.9235,IT Hub,Pune,466,2110,Active,12
ATM05849,Baner,18.559,73.7862,Residential,Pune,157,2817,Active,26
ATM05850,Viman Nagar,18.5679,73.9143,Residential,Pune,1474,3194,Active,35
ATM05851,Kothrud,18.5074,73.8077,IT Hub,Pune,1723,2979,Active,10
ATM05852,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,2835,Active,9
ATM05853,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,4226,Active,41
ATM05854,Baner,18.559,73.7862,Mixed,Pune,186,2109,Active,15
ATM05855,Baner,18.559,73.7862,Mixed,Pune,2833,2278,Active,0
ATM05856,Swargate,18.5018,73.8636,Residential,Pune,0,4362,Active,18
ATM05857,Hinjewadi,18.5911,73.7389,Commercial,Pune,3541,2159,Active,33
ATM05858,Aundh,18.5579,73.8077,Commercial,Pune,86,3290,Active,18
ATM05859,Kothrud,18.5074,73.8077,IT Hub,Pune,1928,4427,Active,1
ATM05860,Yerwada,18.5626,73.877,Commercial,Pune,1076,3417,Active,29
ATM05861,Camp,18.5167,73.8567,Residential,Pune,1741,2871,Active,10
ATM05862,Baner,18.559,73.7862,Commercial,Pune,0,4089,Active,10
ATM05863,Baner,18.559,73.7862,Mixed,Pune,0,3916,Active,3
ATM05864,Hadapsar,18.5089,73.9235,IT Hub,Pune,12,2698,Active,43
ATM05865,Yerwada,18.5626,73.877,Mixed,Pune,738,1365,Active,124
ATM05866,Aundh,18.5579,73.8077,Residential,Pune,2042,4581,Active,2
ATM05867,Camp,18.5167,73.8567,Residential,Pune,0,2208,Active,97
ATM05868,Yerwada,18.5626,73.877,Commercial,Pune,982,2918,Active,26
ATM05869,Hadapsar,18.5089,73.9235,Mixed,Pune,2293,3199,Active,12
ATM05870,Swargate,18.5018,73.8636,Mixed,Pune,1503,2387,Active,13
ATM05871,Shivaji Nagar,18.53,73.85,Commercial,Pune,3995,3140,Active,50
ATM05872,Camp,18.5167,73.8567,Mixed,Pune,1032,2366,Active,44
ATM05873,Camp,18.5167,73.8567,Mixed,Pune,2642,3412,Active,28
ATM05874,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,1900,Active,50
ATM05875,Baner,18.559,73.7862,Commercial,Pune,305,2977,Active,48
ATM05876,Aundh,18.5579,73.8077,IT Hub,Pune,1587,2173,Active,49
ATM05877,Baner,18.559,73.7862,IT Hub,Pune,0,4132,Active,7
ATM05878,Yerwada,18.5626,73.877,Mixed,Pune,1502,2251,Active,7
ATM05879,Yerwada,18.5626,73.877,Mixed,Pune,1204,2115,Active,12
ATM05880,Yerwada,18.5626,73.877,Mixed,Pune,3134,4141,Active,2
ATM05881,Baner,18.559,73.7862,Commercial,Pune,174,2655,Active,37
ATM05882,Aundh,18.5579,73.8077,Mixed,Pune,1426,2727,Active,6
ATM05883,Kothrud,18.5074,73.8077,Mixed,Pune,0,3112,Active,11
ATM05884,Viman Nagar,18.5679,73.9143,Commercial,Pune,1569,3833,Active,0
ATM05885,Yerwada,18.5626,73.877,Residential,Pune,872,3344,Active,15
ATM05886,Baner,18.559,73.7862,IT Hub,Pune,751,2466,Active,45
ATM05887,Baner,18.559,73.7862,Mixed,Pune,3071,4294,Active,18
ATM05888,Baner,18.559,73.7862,IT Hub,Pune,3629,3276,Active,7
ATM05889,Camp,18.5167,73.8567,IT Hub,Pune,1431,3410,Active,14
ATM05890,Camp,18.5167,73.8567,IT Hub,Pune,2400,1630,Active,0
ATM05891,Yerwada,18.5626,73.877,IT Hub,Pune,0,2470,Active,22
ATM05892,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,3454,Active,3
ATM05893,Yerwada,18.5626,73.877,Residential,Pune,0,3385,Active,57
ATM05894,Baner,18.559,73.7862,Residential,Pune,0,2701,Active,29
ATM05895,Hadapsar,18.5089,73.9235,IT Hub,Pune,2482,4021,Active,7
ATM05896,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,3186,Active,4
ATM05897,Kothrud,18.5074,73.8077,Residential,Pune,2999,3400,Active,81
ATM05898,Yerwada,18.5626,73.877,IT Hub,Pune,715,3079,Active,11
ATM05899,Kothrud,18.5074,73.8077,Mixed,Pune,0,2287,Active,64
ATM05900,Camp,18.5167,73.8567,IT Hub,Pune,1099,2752,Active,2
ATM05901,Viman Nagar,18.5679,73.9143,Residential,Pune,0,3749,Active,2
ATM05902,Yerwada,18.5626,73.877,Residential,Pune,2957,2033,Active,10
ATM05903,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,4067,Active,12
ATM05904,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2517,2798,Active,8
ATM05905,Hadapsar,18.5089,73.9235,Mixed,Pune,1102,1991,Active,69
ATM05906,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,2534,Active,19
ATM05907,Camp,18.5167,73.8567,Residential,Pune,2217,2349,Active,22
ATM05908,Hinjewadi,18.5911,73.7389,Commercial,Pune,868,1418,Active,26
ATM05909,Swargate,18.5018,73.8636,Mixed,Pune,1554,4141,Active,27
ATM05910,Shivaji Nagar,18.53,73.85,IT Hub,Pune,2112,1626,Active,10
ATM05911,Baner,18.559,73.7862,IT Hub,Pune,0,3278,Active,8
ATM05912,Kothrud,18.5074,73.8077,IT Hub,Pune,338,3011,Active,0
ATM05913,Baner,18.559,73.7862,IT Hub,Pune,2826,1649,Active,4
ATM05914,Camp,18.5167,73.8567,Commercial,Pune,853,3425,Active,22
ATM05915,Yerwada,18.5626,73.877,Mixed,Pune,821,3217,Active,12
ATM05916,Yerwada,18.5626,73.877,Commercial,Pune,2081,2954,Active,8
ATM05917,Viman Nagar,18.5679,73.9143,Mixed,Pune,3850,3627,Active,14
ATM05918,Baner,18.559,73.7862,Residential,Pune,3592,4016,Active,4
ATM05919,Hadapsar,18.5089,73.9235,Residential,Pune,0,1654,Active,19
ATM05920,Hadapsar,18.5089,73.9235,Residential,Pune,1351,4145,Active,14
ATM05921,Baner,18.559,73.7862,IT Hub,Pune,911,1791,Active,2
ATM05922,Aundh,18.5579,73.8077,IT Hub,Pune,0,3343,Active,74
ATM05923,Yerwada,18.5626,73.877,Commercial,Pune,803,3443,Active,27
ATM05924,Viman Nagar,18.5679,73.9143,Commercial,Pune,30,2455,Active,31
ATM05925,Camp,18.5167,73.8567,IT Hub,Pune,1224,3518,Active,15
ATM05926,Hadapsar,18.5089,73.9235,IT Hub,Pune,1722,3291,Active,13
ATM05927,Hadapsar,18.5089,73.9235,Mixed,Pune,2290,2603,Active,42
ATM05928,Viman Nagar,18.5679,73.9143,Residential,Pune,509,2757,Active,25
ATM05929,Shivaji Nagar,18.53,73.85,IT Hub,Pune,2104,1603,Active,47
ATM05930,Kothrud,18.5074,73.8077,Commercial,Pune,0,2896,Active,87
ATM05931,Swargate,18.5018,73.8636,Residential,Pune,0,3721,Active,21
ATM05932,Baner,18.559,73.7862,Residential,Pune,409,1880,Active,51
ATM05933,Viman Nagar,18.5679,73.9143,Commercial,Pune,2529,3518,Active,2
ATM05934,Baner,18.559,73.7862,Mixed,Pune,2041,3281,Active,7
ATM05935,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,3037,Active,53
ATM05936,Shivaji Nagar,18.53,73.85,Residential,Pune,1085,2672,Active,42
ATM05937,Camp,18.5167,73.8567,Residential,Pune,2774,2677,Active,12
ATM05938,Swargate,18.5018,73.8636,Residential,Pune,0,3520,Active,37
ATM05939,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,2904,Active,51
ATM05940,Shivaji Nagar,18.53,73.85,Residential,Pune,768,1902,Active,4
ATM05941,Camp,18.5167,73.8567,Mixed,Pune,0,2417,Active,6
ATM05942,Aundh,18.5579,73.8077,Residential,Pune,0,2436,Active,281
ATM05943,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,2887,Active,6
ATM05944,Yerwada,18.5626,73.877,Commercial,Pune,2315,4616,Active,68
ATM05945,Swargate,18.5018,73.8636,Residential,Pune,1326,1369,Active,13
ATM05946,Baner,18.559,73.7862,Commercial,Pune,1831,3983,Active,5
ATM05947,Swargate,18.5018,73.8636,Residential,Pune,0,3221,Active,21
ATM05948,Baner,18.559,73.7862,Residential,Pune,1840,3258,Active,12
ATM05949,Kothrud,18.5074,73.8077,Residential,Pune,3478,1950,Active,76
ATM05950,Camp,18.5167,73.8567,IT Hub,Pune,4360,2595,Active,15
ATM05951,Baner,18.559,73.7862,IT Hub,Pune,0,3579,Active,132
ATM05952,Swargate,18.5018,73.8636,Commercial,Pune,0,2084,Active,12
ATM05953,Aundh,18.5579,73.8077,Mixed,Pune,1639,2615,Active,9
ATM05954,Shivaji Nagar,18.53,73.85,IT Hub,Pune,1467,2578,Active,18
ATM05955,Kothrud,18.5074,73.8077,IT Hub,Pune,1896,3556,Active,25
ATM05956,Baner,18.559,73.7862,Mixed,Pune,0,3165,Active,84
ATM05957,Shivaji Nagar,18.53,73.85,Commercial,Pune,602,2836,Active,37
ATM05958,Aundh,18.5579,73.8077,Mixed,Pune,1287,3419,Active,26
ATM05959,Hadapsar,18.5089,73.9235,IT Hub,Pune,1522,2473,Active,98
ATM05960,Swargate,18.5018,73.8636,Commercial,Pune,3972,2698,Active,17
ATM05961,Viman Nagar,18.5679,73.9143,Residential,Pune,2051,3619,Active,16
ATM05962,Yerwada,18.5626,73.877,Residential,Pune,821,3274,Active,13
ATM05963,Camp,18.5167,73.8567,Mixed,Pune,0,2637,Active,53
ATM05964,Camp,18.5167,73.8567,IT Hub,Pune,832,2154,Active,0
ATM05965,Kothrud,18.5074,73.8077,Commercial,Pune,2069,3874,Active,63
ATM05966,Kothrud,18.5074,73.8077,Mixed,Pune,2128,3218,Active,13
ATM05967,Swargate,18.5018,73.8636,IT Hub,Pune,791,2290,Active,13
ATM05968,Yerwada,18.5626,73.877,IT Hub,Pune,26,2143,Active,41
ATM05969,Baner,18.559,73.7862,Commercial,Pune,2690,3734,Active,44
ATM05970,Kothrud,18.5074,73.8077,Commercial,Pune,1334,3708,Active,142
ATM05971,Aundh,18.5579,73.8077,Mixed,Pune,1453,2671,Active,1
ATM05972,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1600,2329,Active,21
ATM05973,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1267,4165,Active,67
ATM05974,Kothrud,18.5074,73.8077,IT Hub,Pune,0,1985,Active,31
ATM05975,Camp,18.5167,73.8567,IT Hub,Pune,0,3320,Active,19
ATM05976,Yerwada,18.5626,73.877,IT Hub,Pune,486,3698,Active,1
ATM05977,Swargate,18.5018,73.8636,Mixed,Pune,1227,3257,Active,17
ATM05978,Kothrud,18.5074,73.8077,Mixed,Pune,994,3047,Active,19
